id,date,bedrooms,bathrooms,sqft_living,sqft_lot,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,sqft_living15,sqft_lot15,price
7527200110,20150218T000000,3,2.5,2000,22000,2000,0,1979,0,47.59,-122.081,2180,19800,593700
7548300326,20150220T000000,4,2,1660,4788,1660,0,1968,0,47.5878,-122.312,1150,5000,290000
7548300731,20140808T000000,3,2.5,1660,1458,1660,0,2014,0,47.5876,-122.309,1660,1784,559950
7549801140,20141020T000000,2,1,750,6720,750,0,1916,0,47.552,-122.31,920,6720,260000
7549802030,20141104T000000,4,1.75,1850,6480,1120,730,1958,0,47.5525,-122.313,1610,5040,400000
7549802535,20141111T000000,4,2,1970,6480,1130,840,1920,0,47.5511,-122.312,1500,6480,423000
7549802600,20140528T000000,4,2,1480,3132,740,740,1910,0,47.55,-122.312,1480,6420,335000
7550800195,20140730T000000,4,1.5,1580,5000,1390,190,1945,0,47.6735,-122.393,1580,5000,535000
7550800916,20140602T000000,1,1,730,3000,730,0,1911,0,47.6741,-122.396,1520,5000,395000
7550800945,20141007T000000,2,1,1450,4500,1450,0,1921,0,47.6739,-122.396,1470,5000,526000
7550801206,20140904T000000,4,3,1540,4140,1540,0,1902,0,47.6728,-122.396,1460,5000,624000
7550801220,20150227T000000,2,1,1020,5000,1020,0,1906,0,47.6725,-122.396,1490,5000,450000
7551300060,20140716T000000,3,1,1010,5000,1010,0,1952,0,47.675,-122.394,1680,5000,470000
7555210100,20141117T000000,4,2.75,2560,7961,1450,1110,1975,0,47.6499,-122.199,2500,9009,880000
7555210340,20140825T000000,4,2.25,2360,8616,2360,0,1974,0,47.6495,-122.198,2360,9337,752500
7555220140,20140916T000000,4,2.75,2240,8937,1460,780,1976,0,47.6495,-122.194,2360,9038,675000
7567600045,20140827T000000,2,1,1150,12775,1150,0,1908,0,47.502,-122.222,2440,11852,825000
7571200110,20140728T000000,2,1,700,4350,700,0,1943,0,47.5577,-122.391,1620,5100,328000
7574000100,20150408T000000,3,1.75,1580,19998,1580,0,1968,0,47.3299,-122.046,1860,19998,350000
7574910490,20141114T000000,4,2.5,3520,35991,3520,0,1992,0,47.7437,-122.035,3210,35991,864500
7574910860,20140811T000000,4,2.5,2570,50308,2570,0,1993,0,47.7418,-122.039,3420,37891,800000
7575700015,20140710T000000,3,2.75,2220,4000,1700,520,1914,2000,47.617,-122.291,1800,4000,800000
7577700070,20140828T000000,2,1.75,1620,4879,1040,580,1924,2011,47.5703,-122.385,1500,5000,577000
7578200310,20141112T000000,4,2,2208,5000,2208,0,1917,0,47.5711,-122.383,1760,5000,650000
7585000110,20150326T000000,3,1,1010,9576,1010,0,1967,0,47.2956,-122.272,1540,9576,201700
7588700204,20140716T000000,4,1.75,1240,4532,1240,0,1944,0,47.6892,-122.378,1260,4468,520000
7589200193,20141110T000000,3,1,1090,3000,1090,0,1929,0,47.6889,-122.375,1570,5080,535000
7595700025,20140725T000000,2,1,990,4920,990,0,1931,0,47.6939,-122.368,990,4960,430000
7598100735,20140829T000000,4,2.75,3630,15405,1850,1780,1968,0,47.566,-122.225,3380,11184,769000
7611200125,20141023T000000,2,1.5,1320,10800,1320,0,1947,0,47.7145,-122.367,2120,12040,467000
7611200136,20140723T000000,4,4,3770,9750,1940,1830,1967,0,47.7159,-122.367,2260,9878,872000
7613700860,20141106T000000,3,1.75,1930,5000,1230,700,1936,0,47.6582,-122.278,2300,6000,716500
7616800350,20150412T000000,3,2.25,1960,17126,1400,560,1966,0,47.4436,-122.21,2060,11466,285750
7625700012,20141202T000000,3,2.75,1250,1655,830,420,2006,0,47.5554,-122.382,1520,3001,370000
7625700935,20140605T000000,3,3.5,3250,6000,2500,750,2001,0,47.5533,-122.391,1650,6000,875000
7625701891,20140806T000000,3,1,1400,4800,700,700,1917,0,47.5499,-122.391,1470,6000,435000
7625702350,20140523T000000,2,1,1680,6500,1140,540,1941,0,47.55,-122.388,1610,6500,515000
7625702400,20140730T000000,2,1,960,6250,960,0,1916,0,47.5491,-122.386,1350,6250,355000
7625702615,20150114T000000,2,1,610,4560,610,0,1918,0,47.5498,-122.383,930,1392,400000
7625703885,20140917T000000,4,3,2940,7108,2220,720,2011,0,47.5437,-122.395,2240,7950,870000
7625704005,20140506T000000,3,2,2000,7000,2000,0,1916,1986,47.5452,-122.393,1840,7000,561000
7625704510,20141022T000000,4,3.25,3450,6500,2450,1000,1994,0,47.5437,-122.388,1750,6500,850000
7631200292,20140626T000000,2,1.75,1950,10766,1160,790,1952,0,47.4504,-122.377,1780,11721,669000
7634800070,20150116T000000,3,2.5,1820,16300,1220,600,1955,0,47.4582,-122.365,1870,16300,453000
7635801032,20140710T000000,3,1,1470,6500,1470,0,1953,0,47.473,-122.362,1470,9300,410000
7635801311,20140623T000000,3,2,2950,12196,2310,640,1918,0,47.4702,-122.365,2320,19844,495000
7636800041,20140625T000000,3,4.5,4380,47044,3720,660,1968,1990,47.4734,-122.365,2460,18512,995000
7640400070,20140915T000000,4,2.5,2080,8100,1220,860,1952,0,47.7228,-122.369,2090,8100,665000
7640400106,20140911T000000,2,1,1340,8100,1340,0,1953,0,47.7218,-122.37,1700,8100,438400
7645900055,20140624T000000,2,1.5,1580,3680,1280,300,1941,0,47.5762,-122.377,1730,3680,530000
7645900165,20141016T000000,4,1,2150,3588,1850,300,1926,0,47.5767,-122.378,1950,3588,810000
7655900038,20150414T000000,2,1,1370,8400,1370,0,1948,0,47.7344,-122.336,1330,8396,296000
7657000165,20140730T000000,4,1,1070,7467,1070,0,1944,0,47.4942,-122.235,1160,7467,200000
7658600025,20140709T000000,3,1,1410,7200,1410,0,1901,0,47.5924,-122.302,1640,7200,700000
7660600131,20141020T000000,2,2.25,1240,1172,1000,240,2008,0,47.5877,-122.316,1260,1111,374950
7663700261,20141008T000000,4,1.75,1960,7945,980,980,1946,0,47.7326,-122.291,1290,7945,395000
7663700551,20150407T000000,3,2,1060,11765,1060,0,1951,0,47.7333,-122.302,1500,9151,336000
7663700654,20141214T000000,4,1.5,1860,7808,1080,780,1953,0,47.7314,-122.3,1530,7884,450000
7663700792,20140724T000000,2,1,1060,6100,1060,0,1951,0,47.7317,-122.296,1550,9150,228000
7683800192,20141107T000000,3,1,960,10125,960,0,1952,0,47.3335,-122.305,1250,9769,179950
7683800200,20150402T000000,2,1.5,1270,32175,1270,0,1947,0,47.3347,-122.304,1270,10200,275000
7683900200,20141223T000000,5,3,3450,9914,3450,0,2004,0,47.2813,-122.345,2860,9721,380000
7686202580,20150213T000000,3,1,1270,7500,1270,0,1954,0,47.4214,-122.316,1250,8000,196900
7686203275,20150227T000000,3,1,1240,8000,1040,200,1954,0,47.4204,-122.316,1240,8000,140000
7686205020,20150312T000000,2,1,900,7500,900,0,1940,0,47.4177,-122.319,1350,7500,144975
7694600253,20140506T000000,4,2,1300,7054,1300,0,1950,2013,47.5071,-122.369,1560,7100,312000
7694800070,20140818T000000,2,2.5,1480,2167,1390,90,2007,0,47.6658,-122.132,2130,2556,468000
7694800270,20150420T000000,3,2.5,2140,2770,1770,370,2007,0,47.6664,-122.131,2510,2708,636000
7695500200,20150323T000000,3,2.5,2100,17882,2100,0,1985,0,47.4754,-122.119,2080,16686,505000
7695500240,20140514T000000,3,2.25,2120,15003,2120,0,1984,0,47.4745,-122.12,2070,15203,345000
7696600240,20141023T000000,3,1.5,1280,7742,1280,0,1973,0,47.3323,-122.276,1566,7696,165000
7697100030,20140929T000000,4,1.5,1520,5910,1020,500,1946,0,47.6904,-122.295,1710,5910,546800
7697870310,20140514T000000,3,2.5,1780,7214,1400,380,1986,0,47.3667,-122.182,1520,7228,266000
7697870350,20140617T000000,3,2,1870,5909,1270,600,1986,0,47.3665,-122.183,1870,7887,259000
7697870600,20140909T000000,3,2.5,1520,7200,1520,0,1985,0,47.3679,-122.182,1780,7210,158000
7697870860,20140625T000000,3,2,1410,5760,1410,0,1985,0,47.3702,-122.185,1670,6222,245000
7697920060,20140630T000000,4,2.25,1830,8734,1830,0,1991,0,47.3679,-122.179,1870,7212,285000
7697920160,20140515T000000,3,1.75,1490,6930,1490,0,1990,0,47.3682,-122.179,1880,6861,245000
7701960130,20141017T000000,3,2.5,2980,18935,2980,0,1990,0,47.7133,-122.079,3670,18225,820000
7701961030,20150129T000000,4,2.5,3600,21794,3600,0,1990,0,47.7121,-122.072,3410,19864,875000
7701990560,20140729T000000,4,2.75,3130,21810,3130,0,1993,0,47.7083,-122.073,3330,21810,840000
7701990700,20141231T000000,4,2.5,3210,18901,3210,0,1993,0,47.709,-122.073,3330,18901,825000
7702010030,20140520T000000,3,2.5,2830,5802,2830,0,2001,0,47.7605,-122.234,2500,5788,551000
7702600160,20140709T000000,3,1.75,2140,40098,1490,650,1950,0,47.4296,-122.111,2220,35371,507000
7708300140,20150306T000000,3,1,2430,10720,2430,0,1977,0,47.4895,-121.787,1660,11560,369950
7710100083,20150204T000000,3,1,1020,8437,1020,0,1987,0,47.2093,-122,1420,8500,225000
7714000070,20150205T000000,4,2.5,2790,4650,2790,0,2004,0,47.3556,-122.026,2820,4650,378000
7714000340,20140619T000000,4,2.5,2850,4650,2850,0,2004,0,47.3552,-122.026,2850,4650,360000
7715800570,20150413T000000,3,2,1010,7380,1010,0,1982,0,47.6273,-122.062,1650,9030,385000
7715800710,20140722T000000,4,2.5,1850,11250,1210,640,1981,0,47.6264,-122.062,1650,7623,470000
7715801040,20150221T000000,3,2,1430,7125,1430,0,1984,0,47.6256,-122.059,1570,8075,465000
7732400490,20141105T000000,4,2.5,2270,7665,2270,0,1986,0,47.6612,-122.148,2450,8706,732350
7732410370,20140909T000000,5,2.25,2700,9000,2700,0,1987,0,47.6599,-122.146,2630,9000,898000
7738500475,20141212T000000,4,3.25,2820,6611,1410,1410,1958,0,47.7473,-122.285,2320,6611,485000
7739100015,20140502T000000,3,1.75,1710,7320,1710,0,1948,0,47.7512,-122.281,2260,8839,463000
7740100015,20150206T000000,3,1.75,2840,16851,1600,1240,1950,0,47.7458,-122.287,2650,11063,440000
7745000090,20140509T000000,4,2.25,2470,7447,2470,0,1984,0,47.7514,-122.286,2270,7400,565000
7745500015,20150318T000000,3,1,1400,6879,1400,0,1951,0,47.7508,-122.286,1950,7400,403000
7748000025,20150412T000000,2,1.75,1230,5418,990,240,1949,0,47.6839,-122.376,1330,5074,575000
7749500070,20150119T000000,4,1.75,2600,18042,2020,580,1969,0,47.2969,-122.189,2200,9408,339900
7749500370,20141021T000000,4,2.25,1800,9350,1800,0,1969,0,47.2959,-122.191,2060,8800,225000
7752000090,20150113T000000,4,1.75,2400,10050,2400,0,1957,0,47.6339,-122.124,1680,10050,635000
7752200100,20140930T000000,4,2.5,2540,11100,2540,0,1957,0,47.6317,-122.124,1560,11100,630000
7760400350,20141205T000000,3,2,1280,13356,1280,0,1994,0,47.3715,-122.074,1590,8071,232000
7764200030,20140716T000000,3,2.5,2360,11254,2360,0,1990,0,47.3356,-122.333,2390,11254,515000
7766200013,20140811T000000,4,2.25,4220,24186,2600,1620,1984,0,47.445,-122.347,2410,30617,775000
7771300125,20150408T000000,3,2,2590,14052,1720,870,1948,0,47.7357,-122.333,1570,8162,487000
7772400160,20141024T000000,3,1.75,1510,11234,1210,300,1965,0,47.7571,-122.328,2080,9076,279950
7773800015,20150416T000000,4,2.25,2420,11120,1620,800,1952,0,47.4954,-122.366,2210,8497,750000
7774200236,20141211T000000,3,1.5,1340,11744,1340,0,1950,0,47.4947,-122.36,2020,13673,357000
7784000110,20140722T000000,5,1.75,2440,15143,1740,700,1944,0,47.4948,-122.37,2390,10907,765000
7784400060,20150120T000000,3,2.5,2370,9000,1570,800,1952,0,47.4922,-122.365,2120,9500,545000
7787110060,20141013T000000,3,2.5,2210,9226,2210,0,1998,0,47.4849,-121.782,2430,8902,432900
7788000100,20150206T000000,4,1.75,1790,11801,1790,0,1974,0,47.5172,-122.17,2000,12988,393000
7789900030,20140725T000000,4,1.5,1890,10707,1890,0,1962,0,47.428,-122.326,1610,8827,319990
7792000025,20150211T000000,3,1,3180,27586,1400,1780,1969,0,47.1986,-121.967,2180,27586,340000
7795400046,20140611T000000,2,1,1350,10096,1350,0,1952,0,47.4967,-121.778,1280,10095,276900
7796450200,20140515T000000,3,2.5,1690,5025,1690,0,2003,0,47.2779,-122.347,2550,5001,256883
7796450340,20141205T000000,4,2.5,2980,5674,2980,0,2003,0,47.277,-122.347,2610,5495,330000
7796600070,20140825T000000,3,1.5,1190,8726,1190,0,1956,0,47.4887,-122.343,1390,8741,195000
7800800160,20141121T000000,3,2.25,2120,18500,2120,0,1983,0,47.3914,-122.169,2120,14479,375000
7805450110,20140506T000000,4,2.5,2290,12047,2290,0,1988,0,47.5599,-122.105,3130,15666,736000
7805450750,20150120T000000,3,2.75,3060,13554,3060,0,1984,0,47.5609,-122.106,3060,11455,864000
7805450810,20140530T000000,3,2.25,3060,12095,3060,0,1983,0,47.5611,-122.106,3060,11455,860000
7805460030,20150223T000000,3,2.5,2250,10171,2250,0,1987,0,47.5613,-122.11,2440,13390,615000
7805460310,20141113T000000,4,2.25,2550,12918,2550,0,1987,0,47.5623,-122.109,2550,11036,703770
7806300030,20140917T000000,3,2.75,3080,19635,1610,1470,1958,0,47.3841,-122.284,2424,12410,299000
7811000020,20141113T000000,3,1.75,1660,8208,1660,0,1965,0,47.5919,-122.154,2210,11000,490000
7811100100,20140918T000000,4,1.75,1900,10297,1900,0,1966,0,47.5944,-122.155,2220,9612,566000
7811200310,20141216T000000,4,2.25,1920,8910,1200,720,1969,0,47.5897,-122.156,2250,8800,635000
7811210200,20150420T000000,4,2.25,1750,10160,1320,430,1972,0,47.5909,-122.158,2170,11165,542500
7811210320,20140801T000000,5,2.5,1710,9720,1710,0,1974,0,47.5903,-122.157,2270,9672,549000
7812800310,20140625T000000,2,1,1120,5650,1120,0,1944,0,47.4979,-122.241,1270,6875,260000
7812800565,20140814T000000,3,1,960,6400,820,140,1944,0,47.496,-122.239,1200,6600,289500
7813200115,20140904T000000,2,1,790,6426,790,0,1944,0,47.4933,-122.245,1380,6946,100000
7820000038,20141114T000000,3,2,1700,10000,1700,0,1992,0,47.7661,-122.205,1460,9621,454000
7821200390,20140806T000000,3,2,1290,1213,1290,0,2001,0,47.6609,-122.344,1290,3235,450000
7830800339,20140728T000000,4,2.5,2210,17715,2210,0,1997,0,47.3818,-122.2,2210,16907,360000
7831800505,20150106T000000,3,1,1230,4380,1230,0,1947,0,47.5352,-122.361,1525,6026,200000
7832800015,20150226T000000,3,1,1480,6750,1480,0,1958,0,47.505,-122.366,1480,7594,250000
7841300505,20141027T000000,4,3.75,2452,4800,2452,0,1936,1994,47.4744,-122.213,1180,4800,430000
7843500070,20141118T000000,4,2.25,1960,12243,1960,0,1989,0,47.3405,-122.058,1910,12230,308000
7846200070,20141002T000000,3,2.5,3370,14402,3370,0,2004,0,47.5008,-121.776,3330,9691,595000
7846700310,20140623T000000,2,1,1010,3000,1010,0,1925,0,47.4965,-121.785,1150,7000,280000
7846700850,20140701T000000,3,1,1150,6000,1150,0,1927,0,47.4963,-121.787,1210,7700,307000
7849200315,20150205T000000,2,1,1140,7200,1140,0,1923,1951,47.5265,-121.823,1110,7200,276000
7849200945,20150401T000000,2,1.75,1310,10200,1310,0,1947,0,47.5231,-121.82,1500,7200,306500
7849201600,20140724T000000,3,1,1220,6600,1220,0,1958,0,47.5297,-121.827,1100,6600,286700
7849202231,20140723T000000,3,2.5,1470,3976,1470,0,1999,0,47.526,-121.826,1490,4400,337000
7852000110,20140903T000000,3,2.5,2360,4670,2360,0,1998,0,47.537,-121.871,2420,5620,441500
7852020300,20150313T000000,3,2.5,2200,4544,2200,0,2000,0,47.5319,-121.867,2400,5431,525000
7852020590,20150305T000000,3,2.5,2100,5112,2100,0,1999,0,47.5338,-121.867,2100,4370,499900
7852020640,20141020T000000,3,2.5,2100,4700,2100,0,1999,0,47.5341,-121.867,2100,4700,470000
7852030240,20150408T000000,4,2.5,2320,3974,2320,0,1999,0,47.532,-121.88,2620,4539,485500
7852030320,20150217T000000,3,2.5,2620,4874,2620,0,1999,0,47.5328,-121.879,2360,4231,470000
7852030960,20141106T000000,3,2.5,2120,4500,2120,0,2000,0,47.5322,-121.88,2530,4816,437500
7852040080,20150421T000000,4,2.5,2400,3986,2400,0,1999,0,47.5344,-121.877,2070,3986,487275
7852040110,20140908T000000,3,2.5,2070,3986,2070,0,1999,0,47.5348,-121.877,2090,3986,423700
7852060490,20140709T000000,3,2.5,1590,3411,1590,0,2000,0,47.5303,-121.878,1590,3411,356000
7852070090,20150116T000000,3,2.5,3110,11727,3110,0,2002,0,47.5445,-121.871,4240,13353,700000
7852090750,20140721T000000,4,2.5,2590,5756,2590,0,2001,0,47.5356,-121.875,2620,6109,576000
7852090810,20141119T000000,3,2.5,2430,4203,2430,0,2001,0,47.5346,-121.875,2500,4798,515000
7852100110,20150422T000000,4,3,2640,5267,2640,0,2001,0,47.5298,-121.88,2640,5670,490000
7852110140,20140718T000000,4,2.5,2580,5823,2580,0,2002,0,47.5374,-121.875,2380,5823,552250
7852130100,20150313T000000,3,2.5,2340,4273,2340,0,2002,0,47.5362,-121.878,2400,4624,459950
7852150140,20141007T000000,3,2.5,1470,3999,1470,0,2003,0,47.5328,-121.871,1960,4444,381000
7852160070,20150105T000000,5,3.75,4210,14599,4210,0,2004,0,47.5364,-121.858,3950,13591,937500
7852170140,20150510T000000,4,2.5,3180,5438,3180,0,2003,0,47.5416,-121.864,3030,5335,650000
7852180260,20150129T000000,3,2.5,2350,4456,2350,0,2004,0,47.5314,-121.854,2350,4456,410000
7852180340,20140930T000000,3,2.5,2360,6699,2360,0,2003,0,47.5317,-121.853,2360,4744,430000
7852180560,20150424T000000,3,2.5,1700,4125,1700,0,2004,0,47.5305,-121.854,1970,4105,403000
7853210060,20150406T000000,4,2.5,2070,4310,2070,0,2004,0,47.5319,-121.85,1970,3748,430000
7853210140,20150309T000000,3,2.5,1450,3850,1450,0,2004,0,47.5318,-121.85,1970,3748,359000
7853230590,20141029T000000,4,2.5,2190,6578,2190,0,2004,0,47.5305,-121.847,2190,5416,435000
7853240100,20140902T000000,5,2.75,3890,9130,3890,0,2004,0,47.5407,-121.86,3450,8361,772500
7853240200,20140516T000000,3,2.5,2720,6439,2720,0,2005,0,47.5422,-121.86,3180,7320,619000
7853240560,20140903T000000,4,2.5,3110,6479,3110,0,2005,0,47.5408,-121.861,3110,7075,585000
7853250090,20140929T000000,4,2.5,3860,5130,2930,930,2004,0,47.5387,-121.879,3130,6163,681000
7853250160,20150220T000000,4,2.5,3060,7161,2860,200,2005,0,47.5383,-121.879,2950,6822,520000
7853270100,20150315T000000,4,2.5,3470,14271,3470,0,2005,0,47.5423,-121.877,3450,9380,730000
7853270740,20140917T000000,5,3.25,3500,7254,2760,740,2005,0,47.5444,-121.881,2820,6317,632500
7853270940,20140905T000000,3,2.5,1720,4515,1720,0,2005,0,47.5426,-121.879,2220,4618,389000
7853290030,20150311T000000,4,2.5,2730,7649,2730,0,2006,0,47.5441,-121.882,2730,6216,507000
7853290090,20141118T000000,4,2.5,2890,7306,2890,0,2006,0,47.5447,-121.883,2850,6687,515000
7853300070,20140818T000000,5,3,3100,5250,3100,0,2006,0,47.5369,-121.888,2460,5250,539950
7853301220,20140910T000000,4,2.5,2440,5088,2440,0,2007,0,47.5406,-121.889,2440,5762,425000
7853301390,20140821T000000,4,4,4000,9309,4000,0,2007,0,47.5421,-121.888,3920,8048,688000
7853301560,20140625T000000,4,3.5,4000,15253,4000,0,2007,0,47.5433,-121.887,3550,8747,762000
7853340490,20140617T000000,2,2.5,1620,3196,1620,0,2008,0,47.5167,-121.878,1750,2828,386000
7853340860,20150310T000000,2,2.75,1760,4139,1760,0,2010,0,47.5175,-121.878,1870,3076,420000
7854800090,20141107T000000,3,3,2900,11769,2900,0,1997,0,47.6993,-122.118,2900,9611,799950
7855600820,20140904T000000,4,2.25,2130,8734,2130,0,1961,0,47.5672,-122.161,2550,8800,802000
7855801090,20140917T000000,5,2.5,3040,9570,1640,1400,1966,0,47.5651,-122.164,2920,8800,795000
7856560320,20150317T000000,4,2.25,3320,20100,1810,1510,1981,0,47.5566,-122.153,2450,9821,962000
7856610200,20140523T000000,4,2.25,2530,9200,1570,960,1976,0,47.5612,-122.152,3030,9400,902000
7856700990,20140924T000000,4,2.25,2200,9163,1430,770,1971,0,47.5653,-122.146,2420,9163,655000
7857000900,20140724T000000,3,1.75,1260,11775,1260,0,1942,0,47.5501,-122.296,1270,5480,353000
7857001560,20140917T000000,3,1,1850,5775,1740,110,1928,0,47.5446,-122.296,1520,3578,330000
7857003465,20140605T000000,5,3,2440,4750,1450,990,2006,0,47.5485,-122.302,1420,5940,495000
7857003505,20140909T000000,5,2,2190,8316,1390,800,1961,0,47.5488,-122.298,2010,8316,437000
7861300140,20140616T000000,4,2.25,1760,9602,1760,0,1987,0,47.4248,-122.158,1860,9656,353500
7871500070,20140603T000000,4,2.5,2200,4000,1430,770,1908,0,47.6402,-122.37,2100,4000,930000
7877400266,20150407T000000,3,1,970,9360,970,0,1942,0,47.2808,-122.225,1050,11348,206000
7878400135,20141120T000000,3,2.25,2550,9674,1850,700,1959,0,47.4856,-122.247,2240,9674,355000
7879600070,20141024T000000,4,2.5,1960,7230,1960,0,2002,0,47.2855,-122.36,1850,7208,269950
7880000060,20140604T000000,3,2.25,2560,41346,2560,0,1986,0,47.4871,-122.065,3040,35395,658588
7880010060,20150406T000000,4,2.5,3230,40319,3230,0,1987,0,47.4856,-122.069,2990,40234,699000
7883600700,20150122T000000,2,1,670,4500,670,0,1905,0,47.5271,-122.326,1210,4500,157500
7883603750,20141209T000000,3,1.75,1400,6000,700,700,1919,0,47.5283,-122.321,1030,6000,337000
7883604065,20150501T000000,2,1,1100,6000,1100,0,1900,0,47.5275,-122.323,1280,6000,210000
7883607645,20140602T000000,1,1,720,6000,720,0,1940,0,47.5266,-122.316,1040,6000,155000
7885800740,20150218T000000,4,2.5,2350,5835,2350,0,2003,0,47.3494,-122.153,3010,5772,270000
7885800900,20140801T000000,4,2.5,3010,5701,3010,0,2003,0,47.3492,-122.152,3010,5772,359950
7885801460,20150106T000000,4,2.5,2260,5702,2260,0,2002,0,47.3488,-122.151,2450,6381,325000
7887200390,20140926T000000,3,1,1320,9520,990,330,1953,0,47.4857,-122.253,1460,10610,294000
7888000390,20150401T000000,3,1,1060,7473,1060,0,1959,0,47.3699,-122.309,1320,7912,235000
7888000390,20140627T000000,3,1,1060,7473,1060,0,1959,0,47.3699,-122.309,1320,7912,140000
7888100090,20140925T000000,4,1,1520,7298,1520,0,1960,0,47.3706,-122.31,1520,7298,160000
7888200240,20150319T000000,4,1.5,1240,8158,1110,130,1961,0,47.3716,-122.31,1520,8147,265000
7888400560,20141002T000000,4,2.75,1810,8677,1810,0,1962,0,47.3668,-122.31,1740,8677,208000
