id,label,cap-shape,cap-surface,bruises,odor,gill-attachment,gill-spacing,gill-size,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,veil-type,ring-number,ring-type,spore-print-color,population,habitat,cap-color-rate,gill-color-rate,veil-color-rate,stalk-color-above-ring-rate,stalk-color-below-ring-rate
4572,p,x,s,f,y,f,c,n,t,?,s,k,p,o,e,w,v,l,5,9,1,1,1
4573,p,f,y,f,y,f,c,n,t,?,k,k,p,o,e,w,v,d,5,9,1,1,5
4574,p,x,s,f,y,f,c,n,t,?,k,s,p,o,e,w,v,d,1,9,1,2,1
4575,p,x,s,f,s,f,c,n,t,?,s,s,p,o,e,w,v,p,5,9,1,1,5
4576,p,f,s,f,f,f,c,n,t,?,k,s,p,o,e,w,v,l,1,9,1,2,1
4577,p,x,s,f,y,f,c,n,t,?,k,k,p,o,e,w,v,l,1,9,1,2,1
4578,p,f,y,f,y,f,c,n,t,?,k,s,p,o,e,w,v,d,5,9,1,1,5
4579,p,x,s,f,f,f,c,n,t,?,k,k,p,o,e,w,v,d,1,9,1,1,5
4580,p,f,y,f,f,f,c,n,t,?,k,k,p,o,e,w,v,l,5,9,1,2,5
4581,p,f,s,f,f,f,c,n,t,?,k,s,p,o,e,w,v,p,5,9,1,1,1
4582,p,f,y,f,f,f,c,n,t,?,k,k,p,o,e,w,v,l,1,9,1,2,5
4583,p,f,y,f,y,f,c,n,t,?,s,s,p,o,e,w,v,d,1,9,1,1,1
4584,p,x,y,f,f,f,c,n,t,?,k,k,p,o,e,w,v,d,5,9,1,2,1
4585,e,k,f,f,n,f,w,b,e,?,k,k,p,t,p,w,n,g,4,5,1,1,1
4586,p,x,s,f,y,f,c,n,t,?,s,k,p,o,e,w,v,d,5,9,1,2,5
4587,p,k,y,f,y,f,c,n,t,?,s,k,p,o,e,w,v,d,1,9,1,2,5
4588,p,k,y,f,s,f,c,n,t,?,s,k,p,o,e,w,v,d,1,9,1,1,1
4589,p,x,y,f,s,f,c,n,t,?,s,s,p,o,e,w,v,p,5,9,1,2,5
4590,p,f,s,f,f,f,c,n,t,?,k,s,p,o,e,w,v,l,5,9,1,1,5
4591,p,f,s,f,s,f,c,n,t,?,k,s,p,o,e,w,v,l,1,9,1,2,5
4592,p,f,s,f,s,f,c,n,t,?,s,k,p,o,e,w,v,p,5,9,1,1,1
4593,p,x,s,f,f,f,c,n,t,?,k,s,p,o,e,w,v,p,5,9,1,1,1
4594,p,f,s,f,s,f,c,n,t,?,s,s,p,o,e,w,v,d,1,9,1,2,1
4595,p,f,y,f,s,f,c,n,t,?,s,k,p,o,e,w,v,p,5,9,1,2,5
4596,p,x,s,f,s,f,c,n,t,?,s,k,p,o,e,w,v,l,1,9,1,2,1
4597,p,x,y,f,f,f,c,n,t,?,s,k,p,o,e,w,v,p,5,9,1,2,5
4598,p,f,s,f,y,f,c,n,t,?,k,s,p,o,e,w,v,p,5,9,1,2,5
4599,p,x,s,f,y,f,c,n,t,?,k,k,p,o,e,w,v,d,1,9,1,2,5
4600,p,f,s,f,f,f,c,n,t,?,k,s,p,o,e,w,v,p,1,9,1,2,1
4601,e,x,s,f,n,a,c,b,e,?,s,s,p,o,p,y,v,l,1,1,2,7,8
4602,p,k,s,f,y,f,c,n,t,?,k,k,p,o,e,w,v,p,1,9,1,1,5
4603,p,f,s,f,y,f,c,n,t,?,s,s,p,o,e,w,v,l,1,9,1,2,1
4604,p,k,y,f,f,f,c,n,t,?,k,s,p,o,e,w,v,p,5,9,1,1,1
4605,e,x,y,t,n,f,c,b,e,b,s,s,p,t,p,w,y,p,9,5,1,1,1
4606,e,b,s,f,n,a,c,b,e,?,s,s,p,o,p,y,c,l,1,1,1,7,8
4607,e,k,s,f,n,f,w,b,e,?,s,k,p,t,p,w,n,g,4,5,1,1,1
4608,e,x,f,f,n,f,w,b,e,?,s,k,p,t,p,w,s,g,4,2,1,1,1
4609,p,x,s,f,s,f,c,n,t,?,s,k,p,o,e,w,v,d,1,9,1,1,5
4610,p,k,y,f,f,f,c,n,t,?,s,s,p,o,e,w,v,p,5,9,1,1,1
4611,e,x,s,f,n,a,c,b,e,?,s,s,p,o,p,o,c,l,1,11,1,7,8
4612,p,k,s,f,s,f,c,n,t,?,k,k,p,o,e,w,v,d,5,9,1,1,1
4613,p,b,y,f,n,f,w,n,e,c,y,y,p,o,e,w,c,l,2,10,3,9,2
4614,p,x,s,f,f,f,c,n,t,?,k,s,p,o,e,w,v,d,5,9,1,1,1
4615,e,b,s,f,n,f,w,b,e,?,k,k,p,t,p,w,n,g,4,2,1,1,1
4616,p,k,y,f,f,f,c,n,t,?,s,k,p,o,e,w,v,p,5,9,1,1,5
4617,p,k,s,f,s,f,c,n,t,?,s,k,p,o,e,w,v,p,5,9,1,2,5
4618,p,f,s,f,s,f,c,n,t,?,k,k,p,o,e,w,v,d,5,9,1,1,1
4619,p,f,y,f,y,f,c,n,t,?,k,s,p,o,e,w,v,p,1,9,1,2,1
4620,p,f,s,f,s,f,c,n,t,?,k,k,p,o,e,w,v,d,5,9,1,1,5
4621,e,k,f,f,n,f,w,b,e,?,s,k,p,t,p,w,s,g,4,5,1,1,1
4622,p,k,s,f,s,f,c,n,t,?,s,s,p,o,e,w,v,p,1,9,1,1,1
4623,p,k,s,f,y,f,c,n,t,?,k,s,p,o,e,w,v,d,5,9,1,2,5
4624,p,f,s,f,f,f,c,n,t,?,k,s,p,o,e,w,v,l,5,9,1,1,1
4625,e,b,f,f,n,f,w,b,e,?,k,k,p,t,p,w,n,g,4,4,1,1,1
4626,p,f,y,f,s,f,c,n,t,?,k,k,p,o,e,w,v,d,1,9,1,1,1
4627,p,f,s,f,y,f,c,n,t,?,s,s,p,o,e,w,v,p,1,9,1,1,5
4628,e,f,s,f,n,a,c,b,e,?,s,s,p,o,p,n,c,l,1,11,1,7,8
4629,e,x,y,t,n,f,c,b,e,b,s,s,p,t,p,w,y,p,6,5,1,1,1
4630,p,f,s,f,y,f,c,n,t,?,k,k,p,o,e,w,v,d,1,9,1,1,5
4631,p,k,y,f,y,f,c,n,t,?,k,k,p,o,e,w,v,l,5,9,1,1,5
4632,p,f,s,f,s,f,c,n,t,?,s,s,p,o,e,w,v,l,1,9,1,1,5
4633,e,b,s,f,n,f,w,b,e,?,s,k,p,t,p,w,n,g,3,5,1,1,1
4634,p,x,y,f,f,f,c,n,t,?,k,k,p,o,e,w,v,p,5,9,1,2,1
4635,p,f,y,f,y,f,c,n,t,?,k,s,p,o,e,w,v,l,5,9,1,2,5
4636,p,f,s,f,y,f,c,n,t,?,k,s,p,o,e,w,v,l,5,9,1,1,5
4637,p,k,y,f,f,f,c,n,t,?,s,s,p,o,e,w,v,d,1,9,1,2,1
4638,e,x,f,f,n,f,w,b,e,?,s,s,p,t,p,w,s,g,3,4,1,1,1
4639,e,b,s,f,n,f,w,b,e,?,s,s,p,t,p,w,n,g,3,4,1,1,1
4640,p,k,s,f,y,f,c,n,t,?,k,k,p,o,e,w,v,l,5,9,1,1,1
4641,p,f,y,f,y,f,c,n,t,?,s,k,p,o,e,w,v,l,1,9,1,1,1
4642,e,f,y,t,n,f,c,b,e,b,s,s,p,t,p,w,v,p,1,5,1,1,1
4643,p,k,s,f,s,f,c,n,t,?,s,s,p,o,e,w,v,d,1,9,1,2,5
4644,p,k,s,f,y,f,c,n,t,?,s,k,p,o,e,w,v,l,1,9,1,1,5
4645,p,f,y,f,s,f,c,n,t,?,s,k,p,o,e,w,v,l,1,9,1,1,5
4646,p,f,y,f,m,a,c,b,e,c,k,y,p,n,n,w,c,d,5,5,1,8,9
4647,p,x,s,f,f,f,c,n,t,?,s,k,p,o,e,w,v,d,5,9,1,1,5
4648,p,k,y,f,s,f,c,n,t,?,s,s,p,o,e,w,v,p,5,9,1,2,5
4649,p,x,s,f,s,f,c,n,t,?,s,k,p,o,e,w,v,l,1,9,1,2,5
4650,p,k,s,f,f,f,c,n,t,?,k,k,p,o,e,w,v,l,5,9,1,1,1
4651,p,k,y,f,f,f,c,n,t,?,s,k,p,o,e,w,v,l,1,9,1,1,5
4652,p,f,y,f,f,f,c,n,t,?,s,s,p,o,e,w,v,p,5,9,1,1,1
4653,e,x,f,f,n,f,w,b,e,?,s,s,p,t,p,w,s,g,3,5,1,1,1
4654,p,k,s,f,s,f,c,n,t,?,k,s,p,o,e,w,v,d,1,9,1,1,1
4655,p,f,s,f,f,f,c,n,t,?,s,k,p,o,e,w,v,p,1,9,1,2,5
4656,p,k,s,f,y,f,c,n,t,?,s,k,p,o,e,w,v,d,5,9,1,2,5
4657,p,k,s,f,s,f,c,n,t,?,k,k,p,o,e,w,v,l,5,9,1,1,1
4658,p,k,y,f,s,f,c,n,t,?,s,s,p,o,e,w,v,l,1,9,1,2,5
4659,e,k,f,f,n,f,w,b,e,?,s,s,p,t,p,w,s,g,3,2,1,1,1
4660,p,k,s,f,f,f,c,n,t,?,s,s,p,o,e,w,v,p,1,9,1,2,5
4661,p,k,y,f,s,f,c,n,t,?,k,s,p,o,e,w,v,l,1,9,1,2,5
4662,p,k,s,f,s,f,c,n,t,?,k,k,p,o,e,w,v,l,1,9,1,1,1
4663,p,k,s,f,s,f,c,n,t,?,s,s,p,o,e,w,v,d,5,9,1,1,1
4664,p,x,s,f,y,f,c,n,t,?,k,k,p,o,e,w,v,l,1,9,1,1,5
4665,p,x,y,f,s,f,c,n,t,?,s,s,p,o,e,w,v,l,5,9,1,2,5
4666,p,f,s,f,y,f,c,n,t,?,k,k,p,o,e,w,v,p,5,9,1,2,1
4667,p,k,y,f,f,f,c,n,t,?,s,s,p,o,e,w,v,d,1,9,1,2,5
4668,e,b,s,f,n,f,c,b,e,b,y,y,p,t,p,w,y,d,1,5,1,5,7
4669,p,f,s,f,f,f,c,n,t,?,s,s,p,o,e,w,v,p,1,9,1,2,1
4670,p,k,y,f,f,f,c,n,t,?,k,k,p,o,e,w,v,d,5,9,1,2,1
4671,e,x,s,f,n,f,c,b,e,b,y,y,p,t,p,w,y,d,1,5,1,5,7
4672,p,f,s,f,f,f,c,n,t,?,k,k,p,o,e,w,v,d,1,9,1,1,5
4673,p,k,s,f,y,f,c,n,t,?,s,s,p,o,e,w,v,l,1,9,1,1,1
4674,p,f,y,f,s,f,c,n,t,?,k,k,p,o,e,w,v,p,1,9,1,1,1
4675,p,x,s,f,s,f,c,n,t,?,s,s,p,o,e,w,v,p,1,9,1,2,5
4676,e,k,f,f,n,f,w,b,e,?,s,s,p,t,p,w,s,g,3,5,1,1,1
4677,p,f,y,f,f,f,c,n,t,?,k,k,p,o,e,w,v,d,5,9,1,1,1
4678,p,x,s,f,y,f,c,n,t,?,s,k,p,o,e,w,v,p,5,9,1,2,1
4679,p,x,s,f,f,f,c,n,t,?,k,s,p,o,e,w,v,l,1,9,1,1,1
4680,p,f,s,f,f,f,c,n,t,?,k,s,p,o,e,w,v,p,1,9,1,1,1
4681,p,k,s,f,y,f,c,n,t,?,k,k,p,o,e,w,v,l,1,9,1,1,1
4682,p,k,s,f,f,f,c,n,t,?,k,s,p,o,e,w,v,p,5,9,1,1,1
4683,p,k,s,f,s,f,c,n,t,?,k,s,p,o,e,w,v,l,5,9,1,2,1
4684,p,x,s,f,f,f,c,n,t,?,k,k,p,o,e,w,v,d,5,9,1,1,5
4685,e,b,s,f,n,f,c,b,e,b,y,y,p,t,p,w,y,p,1,5,1,5,7
4686,p,k,s,f,y,f,c,n,t,?,k,s,p,o,e,w,v,p,5,9,1,2,1
4687,p,x,s,f,f,f,c,n,t,?,s,s,p,o,e,w,v,p,1,9,1,1,1
4688,p,x,y,f,f,f,c,n,t,?,k,k,p,o,e,w,v,p,5,9,1,1,1
4689,p,f,s,f,s,f,c,n,t,?,s,s,p,o,e,w,v,l,5,9,1,2,5
4690,e,b,s,f,n,a,c,b,e,?,s,s,p,o,p,n,c,l,1,1,1,7,8
4691,e,k,s,f,n,f,w,b,e,?,k,k,p,t,p,w,n,g,4,4,1,1,1
4692,p,k,y,f,m,f,c,b,e,c,k,y,p,n,n,w,c,d,5,10,1,8,9
4693,p,k,y,f,y,f,c,n,t,?,k,s,p,o,e,w,v,l,5,9,1,1,5
4694,p,f,s,f,y,f,c,n,t,?,k,k,p,o,e,w,v,d,5,9,1,2,5
4695,e,k,s,f,n,a,c,b,e,?,s,s,p,o,p,o,c,l,1,10,2,7,8
4696,p,f,y,f,s,f,c,n,t,?,k,s,p,o,e,w,v,d,5,9,1,2,1
4697,p,k,y,f,s,f,c,n,t,?,s,k,p,o,e,w,v,d,5,9,1,1,5
4698,e,k,f,f,n,f,w,b,e,?,k,s,p,t,p,w,s,g,3,4,1,1,1
4699,e,x,s,f,n,f,w,b,e,?,s,k,p,t,p,w,s,g,4,5,1,1,1
4700,e,k,s,f,n,a,c,b,e,?,s,s,p,o,p,o,v,l,1,10,2,7,8
4701,p,k,y,f,s,f,c,n,t,?,s,s,p,o,e,w,v,d,5,9,1,1,1
4702,p,k,y,f,s,f,c,n,t,?,k,s,p,o,e,w,v,l,1,9,1,1,5
4703,p,k,s,f,s,f,c,n,t,?,k,s,p,o,e,w,v,p,5,9,1,1,1
4704,e,x,s,f,n,f,w,b,e,?,k,k,p,t,p,w,s,g,3,5,1,1,1
4705,e,k,s,f,n,f,w,b,e,?,k,k,p,t,p,w,n,g,3,2,1,1,1
4706,e,k,s,f,n,f,w,b,e,?,k,s,p,t,p,w,s,g,3,4,1,1,1
4707,p,k,s,f,f,f,c,n,t,?,k,s,p,o,e,w,v,l,5,9,1,2,1
4708,p,x,s,f,s,f,c,n,t,?,s,s,p,o,e,w,v,p,5,9,1,2,1
4709,e,k,s,f,n,f,w,b,e,?,s,k,p,t,p,w,s,g,4,5,1,1,1
4710,e,x,f,f,n,f,w,b,e,?,s,k,p,t,p,w,s,g,3,2,1,1,1
4711,p,k,y,f,f,f,c,n,t,?,s,k,p,o,e,w,v,d,5,9,1,1,1
4712,e,b,s,f,n,f,w,b,e,?,s,s,p,t,p,w,s,g,3,2,1,1,1
4713,p,k,s,f,s,f,c,n,t,?,s,s,p,o,e,w,v,p,5,9,1,1,5
4714,p,f,s,f,f,f,c,n,t,?,s,k,p,o,e,w,v,p,1,9,1,1,1
4715,p,f,y,f,f,f,c,n,t,?,s,k,p,o,e,w,v,d,1,9,1,2,5
4716,e,k,s,f,n,f,w,b,e,?,s,k,p,t,p,w,s,g,4,4,1,1,1
4717,e,x,s,f,n,f,w,b,e,?,s,s,p,t,p,w,n,g,3,5,1,1,1
4718,p,f,y,f,y,f,c,n,t,?,s,s,p,o,e,w,v,p,5,9,1,1,5
4719,p,x,s,f,f,f,c,n,t,?,s,s,p,o,e,w,v,d,5,9,1,1,1
4720,e,x,f,f,n,f,w,b,e,?,k,k,p,t,p,w,s,g,3,2,1,1,1
4721,e,k,f,f,n,f,w,b,e,?,k,k,p,t,p,w,n,g,3,2,1,1,1
4722,p,f,s,f,s,f,c,n,t,?,k,k,p,o,e,w,v,d,5,9,1,2,1
4723,e,f,s,t,n,f,c,b,e,b,s,s,p,t,p,w,v,p,4,5,1,1,1
4724,p,k,s,f,y,f,c,n,t,?,k,s,p,o,e,w,v,d,5,9,1,1,5
4725,p,x,s,f,y,f,c,n,t,?,s,k,p,o,e,w,v,p,1,9,1,1,5
4726,e,k,s,f,n,a,c,b,e,?,s,s,p,o,p,b,c,l,1,10,1,7,8
4727,e,x,s,f,n,a,c,b,e,?,s,s,p,o,p,n,c,l,1,1,2,7,8
4728,p,k,y,f,s,f,c,n,t,?,k,s,p,o,e,w,v,l,5,9,1,1,1
4729,p,x,s,f,y,f,c,n,t,?,k,s,p,o,e,w,v,d,5,9,1,2,1
4730,p,x,s,f,s,f,c,n,t,?,k,s,p,o,e,w,v,d,1,9,1,1,5
4731,p,k,s,f,y,f,c,n,t,?,k,k,p,o,e,w,v,d,5,9,1,1,1
4732,p,x,s,f,y,f,c,n,t,?,s,k,p,o,e,w,v,l,1,9,1,1,1
4733,e,k,f,f,n,f,w,b,e,?,k,s,p,t,p,w,n,g,3,2,1,1,1
4734,e,k,s,f,n,a,c,b,e,?,s,s,p,o,p,n,c,l,1,11,1,7,8
4735,p,k,y,f,m,f,c,b,e,c,k,y,p,n,n,w,c,d,9,5,1,8,9
4736,e,x,f,f,n,f,w,b,e,?,s,s,p,t,p,w,s,g,4,2,1,1,1
4737,e,x,s,f,n,a,c,b,e,?,s,s,p,o,p,o,v,l,1,1,2,7,8
4738,e,x,s,f,n,a,c,b,e,?,s,s,p,o,p,b,v,l,1,10,2,7,8
4739,p,k,y,f,s,f,c,n,t,?,k,s,p,o,e,w,v,p,5,9,1,1,5
4740,e,k,f,f,n,f,w,b,e,?,s,s,p,t,p,w,n,g,3,4,1,1,1
4741,e,x,f,f,n,f,w,b,e,?,k,s,p,t,p,w,s,g,4,2,1,1,1
4742,e,f,s,f,n,a,c,b,e,?,s,s,p,o,p,n,v,l,1,11,2,7,8
4743,p,k,y,f,y,f,c,n,t,?,k,k,p,o,e,w,v,d,1,9,1,1,5
4744,p,k,y,f,s,f,c,n,t,?,k,s,p,o,e,w,v,l,1,9,1,2,1
4745,p,f,y,f,s,f,c,n,t,?,k,s,p,o,e,w,v,d,1,9,1,1,1
4746,p,f,y,f,y,f,c,n,t,?,k,s,p,o,e,w,v,p,5,9,1,1,5
4747,e,k,f,f,n,f,w,b,e,?,s,k,p,t,p,w,n,g,4,4,1,1,1
4748,p,f,y,f,s,f,c,n,t,?,k,k,p,o,e,w,v,d,5,9,1,1,5
4749,p,f,y,f,s,f,c,n,t,?,k,s,p,o,e,w,v,p,1,9,1,1,5
4750,p,k,s,f,s,f,c,n,t,?,k,s,p,o,e,w,v,l,5,9,1,2,5
4751,e,k,s,f,n,f,w,b,e,?,k,k,p,t,p,w,s,g,4,5,1,1,1
4752,e,b,s,f,n,a,c,b,e,?,s,s,p,o,p,y,c,l,1,10,1,7,8
4753,p,k,y,f,f,f,c,n,t,?,k,k,p,o,e,w,v,l,1,9,1,1,1
4754,p,x,s,f,s,f,c,n,t,?,k,s,p,o,e,w,v,p,1,9,1,2,5
4755,e,b,s,f,n,a,c,b,e,?,s,s,p,o,p,o,v,l,1,11,1,7,8
4756,p,k,s,f,y,f,c,n,t,?,k,s,p,o,e,w,v,d,1,9,1,1,1
4757,p,k,s,f,y,f,c,n,t,?,k,k,p,o,e,w,v,p,1,9,1,2,1
4758,p,k,s,f,s,f,c,n,t,?,s,k,p,o,e,w,v,l,5,9,1,1,1
4759,p,f,s,f,s,f,c,n,t,?,s,s,p,o,e,w,v,p,5,9,1,1,5
4760,p,x,s,f,s,f,c,n,t,?,s,s,p,o,e,w,v,p,5,9,1,2,5
4761,p,x,s,f,y,f,c,n,t,?,s,s,p,o,e,w,v,d,5,9,1,1,1
4762,p,x,s,f,s,f,c,n,t,?,s,s,p,o,e,w,v,d,1,9,1,2,1
4763,p,k,y,f,y,f,c,n,t,?,s,k,p,o,e,w,v,d,1,9,1,1,1
4764,e,x,s,t,n,f,c,b,e,b,s,s,p,t,p,w,y,p,6,5,1,1,1
4765,p,f,s,f,y,f,c,n,t,?,s,k,p,o,e,w,v,d,5,9,1,1,5
4766,p,x,y,f,m,a,c,b,e,c,k,y,p,n,n,w,c,d,1,5,1,8,9
4767,p,k,s,f,f,f,c,n,t,?,s,s,p,o,e,w,v,l,1,9,1,1,1
4768,e,k,s,f,n,f,w,b,e,?,k,k,p,t,p,w,s,g,4,2,1,1,1
4769,p,k,s,f,f,f,c,n,t,?,k,s,p,o,e,w,v,d,1,9,1,2,1
4770,p,f,y,f,y,f,c,n,t,?,k,k,p,o,e,w,v,p,1,9,1,2,1
4771,p,k,s,f,s,f,c,n,t,?,s,k,p,o,e,w,v,p,1,9,1,2,1
4772,p,k,y,f,y,f,c,n,t,?,s,k,p,o,e,w,v,d,5,9,1,2,1
4773,p,f,y,f,f,f,c,n,t,?,k,s,p,o,e,w,v,d,5,9,1,2,1
4774,e,f,s,t,n,f,c,b,e,b,s,s,p,t,p,w,y,p,9,5,1,1,1
4775,p,f,y,f,f,f,c,n,t,?,s,k,p,o,e,w,v,l,1,9,1,2,1
4776,p,k,s,f,f,f,c,n,t,?,s,k,p,o,e,w,v,d,5,9,1,1,5
4777,p,x,s,f,y,f,c,n,t,?,k,s,p,o,e,w,v,l,5,9,1,2,5
4778,p,f,y,f,y,f,c,n,t,?,k,k,p,o,e,w,v,l,5,9,1,2,5
4779,p,x,s,f,f,f,c,n,t,?,s,s,p,o,e,w,v,p,1,9,1,2,1
4780,e,f,s,f,n,a,c,b,e,?,s,s,p,o,p,n,c,l,1,10,1,7,8
4781,p,f,s,f,s,f,c,n,t,?,s,k,p,o,e,w,v,d,5,9,1,2,5
4782,p,x,y,f,s,f,c,n,t,?,s,k,p,o,e,w,v,p,5,9,1,2,1
4783,p,x,y,f,f,f,c,n,t,?,s,k,p,o,e,w,v,d,5,9,1,1,1
4784,p,x,s,f,s,f,c,n,t,?,k,k,p,o,e,w,v,p,5,9,1,2,5
4785,p,k,s,f,f,f,c,n,t,?,k,k,p,o,e,w,v,l,5,9,1,2,5
4786,p,x,s,f,y,f,c,n,t,?,s,s,p,o,e,w,v,l,5,9,1,1,5
4787,e,b,f,f,n,f,w,b,e,?,k,s,p,t,p,w,s,g,4,5,1,1,1
4788,p,k,y,f,s,f,c,n,t,?,k,s,p,o,e,w,v,p,5,9,1,2,1
4789,p,k,s,f,s,f,c,n,t,?,s,k,p,o,e,w,v,l,5,9,1,2,1
4790,e,k,f,f,n,f,w,b,e,?,s,s,p,t,p,w,n,g,4,2,1,1,1
4791,e,f,s,f,n,a,c,b,e,?,s,s,p,o,p,n,v,l,1,1,1,7,8
4792,p,f,y,f,m,f,c,b,e,c,k,y,p,n,n,w,c,d,1,5,1,8,9
4793,p,k,s,f,s,f,c,n,t,?,s,k,p,o,e,w,v,d,5,9,1,1,5
4794,p,f,s,f,f,f,c,n,t,?,k,k,p,o,e,w,v,l,1,9,1,1,1
4795,p,k,y,f,f,f,c,n,t,?,k,k,p,o,e,w,v,p,1,9,1,1,5
4796,p,k,s,f,y,f,c,n,t,?,s,s,p,o,e,w,v,l,5,9,1,1,5
4797,p,k,y,f,y,f,c,n,t,?,s,s,p,o,e,w,v,p,1,9,1,1,1
4798,p,k,y,f,y,f,c,n,t,?,s,k,p,o,e,w,v,l,1,9,1,1,5
4799,e,x,f,f,n,f,w,b,e,?,k,k,p,t,p,w,n,g,4,2,1,1,1
4800,p,k,y,f,f,f,c,n,t,?,k,k,p,o,e,w,v,p,5,9,1,1,5
4801,p,x,y,f,m,a,c,b,e,c,k,y,p,n,n,w,c,d,9,10,1,8,9
4802,p,k,y,f,s,f,c,n,t,?,k,k,p,o,e,w,v,p,5,9,1,1,5
4803,p,k,y,f,s,f,c,n,t,?,k,k,p,o,e,w,v,l,5,9,1,2,1
4804,e,b,s,f,n,f,w,b,e,?,s,k,p,t,p,w,s,g,3,4,1,1,1
4805,p,k,s,f,y,f,c,n,t,?,k,k,p,o,e,w,v,d,1,9,1,2,1
4806,p,x,s,f,y,f,c,n,t,?,s,k,p,o,e,w,v,p,5,9,1,2,5
4807,p,f,y,f,f,f,c,n,t,?,k,s,p,o,e,w,v,l,1,9,1,2,1
4808,p,f,s,f,y,f,c,n,t,?,k,k,p,o,e,w,v,p,5,9,1,2,5
4809,p,k,y,f,f,f,c,n,t,?,s,k,p,o,e,w,v,d,5,9,1,2,1
4810,p,k,y,f,f,f,c,n,t,?,k,s,p,o,e,w,v,d,5,9,1,1,5
4811,e,b,f,f,n,f,w,b,e,?,s,s,p,t,p,w,n,g,3,5,1,1,1
4812,p,k,y,f,m,a,c,b,e,c,k,y,p,n,n,w,c,d,1,5,1,8,9
4813,p,f,y,f,y,f,c,n,t,?,k,s,p,o,e,w,v,d,5,9,1,2,1
4814,p,k,s,f,f,f,c,n,t,?,s,k,p,o,e,w,v,p,1,9,1,1,5
4815,p,k,y,f,f,f,c,n,t,?,k,s,p,o,e,w,v,p,1,9,1,1,5
4816,p,x,s,f,s,f,c,n,t,?,k,k,p,o,e,w,v,l,5,9,1,1,1
4817,e,x,y,t,n,f,c,b,e,b,s,s,p,t,p,w,v,p,4,5,1,1,1
4818,p,f,s,f,y,f,c,n,t,?,k,s,p,o,e,w,v,d,1,9,1,2,1
4819,p,k,y,f,y,f,c,n,t,?,k,s,p,o,e,w,v,p,5,9,1,1,1
4820,e,k,f,f,n,f,w,b,e,?,k,k,p,t,p,w,n,g,3,5,1,1,1
4821,p,x,s,f,s,f,c,n,t,?,k,s,p,o,e,w,v,d,1,9,1,2,5
4822,p,k,y,f,y,f,c,n,t,?,s,s,p,o,e,w,v,d,1,9,1,2,1
4823,p,x,s,f,s,f,c,n,t,?,s,s,p,o,e,w,v,d,5,9,1,2,1
4824,e,k,s,f,n,f,w,b,e,?,s,k,p,t,p,w,n,g,3,5,1,1,1
4825,p,f,y,f,s,f,c,n,t,?,s,s,p,o,e,w,v,p,1,9,1,1,5
4826,p,k,s,f,s,f,c,n,t,?,k,k,p,o,e,w,v,p,5,9,1,1,5
4827,p,k,s,f,y,f,c,n,t,?,k,k,p,o,e,w,v,p,5,9,1,1,1
4828,p,f,y,f,f,f,c,n,t,?,s,k,p,o,e,w,v,l,5,9,1,2,5
4829,e,f,s,f,n,a,c,b,e,?,s,s,p,o,p,y,v,l,1,1,1,7,8
4830,p,f,y,f,y,f,c,n,t,?,k,k,p,o,e,w,v,d,1,9,1,2,1
4831,p,k,y,f,y,f,c,n,t,?,s,s,p,o,e,w,v,d,5,9,1,2,1
4832,p,k,s,f,y,f,c,n,t,?,s,k,p,o,e,w,v,d,5,9,1,1,1
4833,p,k,s,f,f,f,c,n,t,?,s,k,p,o,e,w,v,l,5,9,1,2,1
4834,e,b,s,f,n,a,c,b,e,?,s,s,p,o,p,b,v,l,1,11,2,7,8
4835,e,k,s,f,n,f,w,b,e,?,k,k,p,t,p,w,s,g,4,4,1,1,1
4836,e,x,s,f,n,a,c,b,e,?,s,s,p,o,p,n,v,l,1,1,2,7,8
4837,e,x,f,f,n,f,w,b,e,?,k,k,p,t,p,w,n,g,4,4,1,1,1
4838,p,k,s,f,y,f,c,n,t,?,s,s,p,o,e,w,v,d,5,9,1,1,5
4839,p,f,y,f,f,f,c,n,t,?,s,k,p,o,e,w,v,d,5,9,1,1,5
4840,p,k,s,f,s,f,c,n,t,?,k,k,p,o,e,w,v,d,1,9,1,2,1
4841,p,k,s,f,y,f,c,n,t,?,k,s,p,o,e,w,v,p,1,9,1,2,1
4842,e,b,s,f,n,f,w,b,e,?,k,s,p,t,p,w,n,g,3,4,1,1,1
4843,p,f,s,f,s,f,c,n,t,?,s,s,p,o,e,w,v,d,1,9,1,2,5
4844,e,b,f,f,n,f,w,b,e,?,s,k,p,t,p,w,n,g,4,4,1,1,1
4845,p,x,s,f,f,f,c,n,t,?,k,s,p,o,e,w,v,d,1,9,1,1,1
4846,p,x,y,f,f,f,c,n,t,?,s,k,p,o,e,w,v,l,5,9,1,1,1
4847,p,f,y,f,m,f,c,b,e,c,k,y,p,n,n,w,c,d,9,5,1,8,9
4848,p,f,s,f,s,f,c,n,t,?,s,s,p,o,e,w,v,d,1,9,1,1,5
4849,p,x,y,f,s,f,c,n,t,?,s,s,p,o,e,w,v,l,5,9,1,2,1
4850,p,f,s,f,s,f,c,n,t,?,k,k,p,o,e,w,v,l,1,9,1,1,1
4851,p,f,y,f,f,f,c,n,t,?,k,s,p,o,e,w,v,p,5,9,1,1,5
4852,p,f,s,f,f,f,c,n,t,?,k,k,p,o,e,w,v,l,5,9,1,1,5
4853,p,x,s,f,s,f,c,n,t,?,k,k,p,o,e,w,v,d,5,9,1,1,1
