citizen-id,age,workclass,education,education-num,marital-status,occupation,race,sex,hours-per-week,native-country,salary-class
3644,47, Private, Assoc-voc,11, Married-civ-spouse, Craft-repair, White, Male,40, United-States, >50K
3645,19, Private, HS-grad,9, Never-married, Other-service, White, Female,40, United-States, <=50K
3646,46, Private, Some-college,10, Married-civ-spouse, Craft-repair, White, Male,40, United-States, <=50K
3647,55, Self-emp-not-inc, HS-grad,9, Widowed, Other-service, White, Female,25, Nicaragua, <=50K
3648,50, Private, 7th-8th,4, Married-civ-spouse, Sales, Other, Male,49, Dominican-Republic, <=50K
3649,32, Private, Some-college,10, Never-married, Adm-clerical, White, Female,50, United-States, <=50K
3650,28, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, White, Female,40, United-States, <=50K
3651,23, Private, HS-grad,9, Never-married, Adm-clerical, Black, Female,40, United-States, <=50K
3652,43, Private, Masters,14, Married-spouse-absent, Exec-managerial, White, Male,50, United-States, <=50K
3653,34, Private, Bachelors,13, Married-civ-spouse, Prof-specialty, White, Male,40, Iran, >50K
3654,19, Private, Some-college,10, Never-married, Adm-clerical, Asian-Pac-Islander, Male,40, Vietnam, <=50K
3655,37, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Asian-Pac-Islander, Male,55, United-States, <=50K
3656,27, Private, Bachelors,13, Never-married, Adm-clerical, Asian-Pac-Islander, Female,40, Hong, <=50K
3657,18, Private, HS-grad,9, Never-married, Sales, White, Female,24, United-States, <=50K
3658,31, Private, Some-college,10, Widowed, Adm-clerical, White, Female,40, United-States, <=50K
3659,49, Private, HS-grad,9, Married-civ-spouse, Transport-moving, White, Male,50, United-States, <=50K
3660,26, Federal-gov, Prof-school,15, Married-civ-spouse, Prof-specialty, White, Male,60, Columbia, <=50K
3661,48, Private, HS-grad,9, Married-civ-spouse, Craft-repair, White, Male,45, United-States, >50K
3662,39, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Black, Male,40, United-States, <=50K
3663,41, Private, HS-grad,9, Separated, Machine-op-inspct, White, Female,40, United-States, <=50K
3664,48, State-gov, Assoc-voc,11, Divorced, Prof-specialty, White, Female,56, United-States, >50K
3665,40, Private, Bachelors,13, Divorced, Exec-managerial, White, Female,40, United-States, >50K
3666,70, Private, Bachelors,13, Married-civ-spouse, Sales, White, Male,70, United-States, >50K
3667,20, Private, HS-grad,9, Never-married, Handlers-cleaners, White, Male,43, United-States, <=50K
3668,38, Private, 5th-6th,3, Married-civ-spouse, Other-service, White, Male,75, Mexico, <=50K
3669,37, Self-emp-not-inc, Some-college,10, Separated, Other-service, White, Female,40, Cuba, <=50K
3670,49, Private, Some-college,10, Widowed, Exec-managerial, White, Female,40, United-States, >50K
3671,51, Private, HS-grad,9, Married-civ-spouse, Handlers-cleaners, White, Male,40, United-States, >50K
3672,43, Private, 1st-4th,2, Never-married, Sales, White, Male,40, United-States, <=50K
3673,38, Private, Prof-school,15, Never-married, Prof-specialty, White, Male,50, United-States, <=50K
3674,18,Unknown, 11th,7, Never-married,Unknown, White, Male,36, United-States, <=50K
3675,23, Private, 7th-8th,4, Never-married, Other-service, White, Male,25, Mexico, <=50K
3676,34, Private, HS-grad,9, Married-civ-spouse, Craft-repair, White, Male,40, United-States, <=50K
3677,62,Unknown, Some-college,10, Married-civ-spouse,Unknown, White, Male,24, United-States, <=50K
3678,33, Private, Some-college,10, Never-married, Adm-clerical, White, Male,40, United-States, <=50K
3679,31, Private, Some-college,10, Never-married, Farming-fishing, White, Female,45, United-States, <=50K
3680,64, Private, Some-college,10, Widowed, Tech-support, White, Female,40, United-States, <=50K
3681,26, Local-gov, Bachelors,13, Married-civ-spouse, Prof-specialty, White, Male,28, El-Salvador, <=50K
3682,55, Private, Some-college,10, Married-civ-spouse, Prof-specialty, White, Male,40, United-States, <=50K
3683,61, Local-gov, Bachelors,13, Married-spouse-absent, Prof-specialty, White, Male,40, United-States, <=50K
3684,37, Private, HS-grad,9, Married-civ-spouse, Tech-support, White, Male,40, United-States, >50K
3685,78, Local-gov, Bachelors,13, Married-civ-spouse, Exec-managerial, White, Male,15, United-States, <=50K
3686,27, Federal-gov, Some-college,10, Never-married, Adm-clerical, Black, Female,40, United-States, <=50K
3687,49, Private, HS-grad,9, Divorced, Prof-specialty, White, Male,42, United-States, <=50K
3688,55, State-gov, Masters,14, Married-civ-spouse, Prof-specialty, White, Male,45, United-States, >50K
3689,42, Private, Bachelors,13, Married-civ-spouse, Transport-moving, White, Male,58, United-States, <=50K
3690,22,Unknown, HS-grad,9, Never-married,Unknown, White, Female,40, United-States, <=50K
3691,61, Private, 9th,5, Married-civ-spouse, Craft-repair, White, Male,40, United-States, <=50K
3692,64, Self-emp-not-inc, Bachelors,13, Married-civ-spouse, Adm-clerical, White, Male,, United-States, <=50K
3693,46, Local-gov, HS-grad,9, Married-civ-spouse, Other-service, White, Male,40, United-States, <=50K
3694,24, Private, Bachelors,13, Never-married, Exec-managerial, White, Male,40, United-States, <=50K
3695,27, Private, Some-college,10, Married-civ-spouse, Craft-repair, White, Male,70, United-States, <=50K
3696,47, Private, HS-grad,9, Married-civ-spouse, Transport-moving, White, Male,55, United-States, >50K
3697,18, Private, Some-college,10, Divorced, Other-service, White, Male,15, United-States, <=50K
3698,48, Private, HS-grad,9, Married-civ-spouse, Sales, White, Male,50, United-States, <=50K
3699,50, Self-emp-not-inc, HS-grad,9, Divorced, Farming-fishing, White, Male,40, United-States, <=50K
3700,40, State-gov, Masters,14, Divorced, Prof-specialty, White, Female,45, United-States, <=50K
3701,56, Self-emp-not-inc, 10th,6, Divorced, Sales, White, Male,40, United-States, <=50K
3702,34, Private, HS-grad,9, Never-married, Adm-clerical, White, Female,40, United-States, <=50K
3703,56, Federal-gov, Bachelors,13, Married-civ-spouse, Sales, White, Male,40, United-States, <=50K
3704,18, Private, 11th,7, Never-married, Other-service, White, Male,20, United-States, <=50K
3705,21, Private, Some-college,10, Never-married, Other-service, White, Female,25, United-States, <=50K
3706,40, Private, HS-grad,9, Divorced, Tech-support, White, Female,40, United-States, <=50K
3707,27, Local-gov, HS-grad,9, Married-civ-spouse, Handlers-cleaners, White, Male,50, United-States, <=50K
3708,52, Self-emp-not-inc, Prof-school,15, Married-civ-spouse, Prof-specialty, White, Male,45, United-States, >50K
3709,46, Private, HS-grad,9, Divorced, Sales, White, Female,30, United-States, <=50K
3710,23, Private, HS-grad,9, Never-married, Adm-clerical, White, Female,40, United-States, <=50K
3711,50, Private, Some-college,10, Married-civ-spouse, Tech-support, White, Male,45, United-States, >50K
3712,19, Private, Some-college,10, Never-married, Machine-op-inspct, White, Male,50, United-States, <=50K
3713,20, Private, HS-grad,9, Never-married, Other-service, White, Male,40, United-States, <=50K
3714,39, Private, Some-college,10, Divorced, Exec-managerial, White, Female,40, United-States, >50K
3715,24, Private, 11th,7, Never-married, Craft-repair, White, Male,35, United-States, <=50K
3716,72, Private, Assoc-voc,11, Widowed, Adm-clerical, White, Female,40, United-States, <=50K
3717,42, State-gov, Masters,14, Married-civ-spouse, Prof-specialty, White, Female,20, United-States, >50K
3718,42, Private, Bachelors,13, Divorced, Sales, White, Male,45,Unknown, <=50K
3719,51, Private, Bachelors,13, Divorced, Exec-managerial, Amer-Indian-Eskimo, Male,50, United-States, <=50K
3720,39, Private, HS-grad,9, Married-civ-spouse, Sales, White, Male,50, United-States, >50K
3721,40, Local-gov, Some-college,10, Never-married, Adm-clerical, Amer-Indian-Eskimo, Female,35, United-States, <=50K
3722,34, Private, Some-college,10, Married-civ-spouse, Sales, White, Male,55, United-States, >50K
3723,19, Private, 11th,7, Never-married, Handlers-cleaners, White, Male,40, Mexico, <=50K
3724,26, Private, HS-grad,9, Never-married, Exec-managerial, White, Female,40, United-States, <=50K
3725,45, Local-gov, Bachelors,13, Divorced, Prof-specialty, White, Female,50, United-States, >50K
3726,28, Private, Masters,14, Never-married, Prof-specialty, White, Female,40, United-States, >50K
3727,30, Federal-gov, Bachelors,13, Never-married, Prof-specialty, White, Male,40, United-States, >50K
3728,32, Private, HS-grad,9, Never-married, Adm-clerical, White, Female,40, United-States, <=50K
3729,19, Private, Some-college,10, Never-married, Other-service, White, Female,25, United-States, <=50K
3730,21, Private, HS-grad,9, Never-married, Other-service, White, Male,35, United-States, <=50K
3731,54, Private, HS-grad,9, Married-civ-spouse, Priv-house-serv, Black, Female,20, United-States, <=50K
3732,62, Private, Prof-school,15, Married-civ-spouse, Prof-specialty, White, Male,30, United-States, >50K
3733,25, Private, Some-college,10, Never-married, Other-service, White, Male,48, United-States, <=50K
3734,49, Self-emp-inc, Some-college,10, Divorced, Exec-managerial, White, Female,32, United-States, <=50K
3735,32, Private, HS-grad,9, Married-civ-spouse, Craft-repair, White, Male,40, United-States, >50K
3736,26, Private, Some-college,10, Never-married, Prof-specialty, White, Male,40,Unknown, <=50K
3737,37, Local-gov, HS-grad,9, Married-civ-spouse, Protective-serv, White, Male,40, United-States, >50K
3738,58, Private, HS-grad,9, Divorced, Sales, White, Female,40, United-States, <=50K
3739,37, Private, Some-college,10, Married-civ-spouse, Adm-clerical, White, Female,45, United-States, >50K
3740,41, Private, HS-grad,9, Never-married, Exec-managerial, White, Female,40, United-States, <=50K
3741,38, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, White, Male,40, United-States, >50K
3742,47, State-gov, HS-grad,9, Married-civ-spouse, Other-service, White, Male,40, United-States, <=50K
3743,42, Private, HS-grad,9, Divorced, Other-service, Black, Male,35, United-States, <=50K
3744,30, State-gov, HS-grad,9, Married-civ-spouse, Adm-clerical, White, Male,40, United-States, <=50K
3745,43, Private, Some-college,10, Married-civ-spouse, Sales, White, Male,40, United-States, >50K
3746,34, Private, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Black, Male,40, United-States, <=50K
3747,57, Private, Some-college,10, Divorced, Exec-managerial, White, Female,10, United-States, <=50K
3748,46, Private, 11th,7, Married-civ-spouse, Machine-op-inspct, White, Male,40, United-States, <=50K
3749,32, Private, Some-college,10, Married-civ-spouse, Transport-moving, White, Male,55, United-States, <=50K
3750,20, Private, 9th,5, Never-married, Machine-op-inspct, White, Female,11, Nicaragua, <=50K
3751,47, Private, Assoc-voc,11, Divorced, Sales, White, Male,50, United-States, <=50K
3752,55,Unknown, HS-grad,9, Divorced,Unknown, White, Male,20, United-States, <=50K
3753,53, Self-emp-not-inc, 7th-8th,4, Married-civ-spouse, Exec-managerial, White, Male,50, Greece, >50K
3754,43, Private, Bachelors,13, Married-civ-spouse, Sales, White, Male,65, United-States, >50K
3755,80, Self-emp-not-inc, 7th-8th,4, Married-civ-spouse, Farming-fishing, White, Male,30, United-States, <=50K
3756,24, Private, Some-college,10, Never-married, Other-service, White, Female,40, Mexico, <=50K
3757,43, Local-gov, Masters,14, Married-civ-spouse, Exec-managerial, White, Male,60, United-States, >50K
3758,22, Private, HS-grad,9, Never-married, Handlers-cleaners, White, Male,40, United-States, <=50K
3759,40, Private, Some-college,10, Separated, Exec-managerial, Black, Male,40, United-States, <=50K
3760,48, Private, HS-grad,9, Married-civ-spouse, Exec-managerial, White, Male,50, United-States, >50K
3761,56,Unknown, HS-grad,9, Married-civ-spouse,Unknown, White, Male,25, United-States, <=50K
3762,34,Unknown, 11th,7, Divorced,Unknown, White, Male,84, United-States, <=50K
3763,51, Private, HS-grad,9, Married-civ-spouse, Craft-repair, White, Male,45, United-States, >50K
3764,24, Federal-gov, HS-grad,9, Never-married, Adm-clerical, White, Female,40, United-States, <=50K
3765,19, Private, HS-grad,9, Never-married, Other-service, White, Female,40, United-States, <=50K
3766,34, Private, Some-college,10, Divorced, Adm-clerical, White, Female,30, United-States, <=50K
3767,24, Private, HS-grad,9, Never-married, Craft-repair, White, Male,40, United-States, <=50K
3768,41, Private, Bachelors,13, Married-civ-spouse, Transport-moving, White, Male,48, Canada, >50K
3769,24, Private, HS-grad,9, Divorced, Sales, White, Female,38, United-States, <=50K
3770,22, Local-gov, Some-college,10, Never-married, Protective-serv, White, Male,40, United-States, <=50K
3771,32, Federal-gov, Some-college,10, Divorced, Adm-clerical, White, Female,40, United-States, <=50K
3772,41, Private, Bachelors,13, Divorced, Exec-managerial, White, Female,55, United-States, <=50K
3773,20, Private, Some-college,10, Never-married, Other-service, White, Male,35, United-States, <=50K
3774,31, Private, HS-grad,9, Never-married, Other-service, Black, Male,40, United-States, <=50K
3775,55, Private, Bachelors,13, Married-civ-spouse, Tech-support, White, Male,18, United-States, >50K
3776,49, State-gov, Doctorate,16, Married-civ-spouse, Prof-specialty, Black, Male,60,Unknown, >50K
3777,26, Private, Bachelors,13, Never-married, Sales, White, Male,40, United-States, <=50K
3778,27, Self-emp-not-inc, HS-grad,9, Divorced, Transport-moving, White, Male,70, United-States, <=50K
3779,35, Private, HS-grad,9, Separated, Adm-clerical, White, Female,40, United-States, <=50K
3780,40, Private, HS-grad,9, Divorced, Other-service, White, Male,60, Greece, <=50K
3781,59, Private, Some-college,10, Married-civ-spouse, Prof-specialty, White, Male,34, United-States, <=50K
3782,61, Private, Some-college,10, Married-civ-spouse, Sales, White, Male,45, United-States, >50K
3783,31, Private, HS-grad,9, Never-married, Sales, Black, Female,40, United-States, <=50K
3784,43, Federal-gov, Masters,14, Divorced, Protective-serv, White, Male,60, United-States, >50K
3785,61, Private, 5th-6th,3, Never-married, Handlers-cleaners, Black, Male,40, United-States, <=50K
3786,54, Private, Assoc-acdm,12, Widowed, Adm-clerical, White, Female,30, United-States, <=50K
3787,30, Private, Some-college,10, Married-civ-spouse, Sales, White, Male,50, United-States, <=50K
3788,20, Private, Some-college,10, Never-married, Sales, White, Female,50, United-States, <=50K
3789,27, State-gov, Masters,14, Never-married, Prof-specialty, White, Female,50, Germany, <=50K
3790,44, Self-emp-inc, Some-college,10, Divorced, Machine-op-inspct, White, Male,60, United-States, <=50K
3791,64, Private, Some-college,10, Widowed, Adm-clerical, White, Female,40, Cuba, <=50K
3792,55, Private, HS-grad,9, Divorced, Adm-clerical, White, Female,40, United-States, <=50K
3793,34, Private, HS-grad,9, Divorced, Craft-repair, White, Male,55, United-States, <=50K
3794,61, Private, HS-grad,9, Widowed, Sales, White, Female,35, United-States, <=50K
3795,28, Private, Bachelors,13, Married-civ-spouse, Prof-specialty, White, Male,40,Unknown, <=50K
3796,34, Private, HS-grad,9, Divorced, Machine-op-inspct, Black, Female,40, United-States, <=50K
3797,47, Self-emp-inc, Prof-school,15, Married-civ-spouse, Prof-specialty, White, Male,60, United-States, >50K
3798,26, Private, Bachelors,13, Never-married, Adm-clerical, White, Male,45, United-States, <=50K
3799,35, Private, 11th,7, Never-married, Other-service, Amer-Indian-Eskimo, Male,40, United-States, <=50K
3800,36, Private, Bachelors,13, Married-civ-spouse, Prof-specialty, White, Male,38, United-States, <=50K
3801,47, Private, Bachelors,13, Married-civ-spouse, Prof-specialty, White, Male,40, United-States, >50K
3802,17, Private, 11th,7, Never-married, Other-service, Black, Female,25, United-States, <=50K
3803,35, Private, Some-college,10, Married-civ-spouse, Prof-specialty, White, Male,60, United-States, <=50K
3804,33, Private, Masters,14, Never-married, Prof-specialty, White, Male,20, United-States, <=50K
3805,25, Private, Assoc-acdm,12, Married-civ-spouse, Adm-clerical, White, Female,40, United-States, <=50K
